field,target_field,listing_key,ticker,exchange,asset_type,name,gap_class,review_needed,confidence_policy,recommended_next_source,source_gate,source_gap_context,classification_context,evidence_gate_context
official_reference_gap,official_reference,NYSE ARCA::PXLV,PXLV,NYSE ARCA,ETF,Invesco S&P 500 Value with Momentum ETF,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=NYSE ARCA::PXLV;exchange=NYSE ARCA;ticker=PXLV;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,NYSE ARCA::PXMV,PXMV,NYSE ARCA,ETF,Invesco S&P MidCap Value with Momentum ETF,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=NYSE ARCA::PXMV;exchange=NYSE ARCA;ticker=PXMV;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,NYSE ARCA::PXSG,PXSG,NYSE ARCA,ETF,Invesco S&P SmallCap Momentum ETF,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=NYSE ARCA::PXSG;exchange=NYSE ARCA;ticker=PXSG;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,NYSE ARCA::PXSV,PXSV,NYSE ARCA,ETF,Invesco S&P SmallCap Value with Momentum ETF,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=NYSE ARCA::PXSV;exchange=NYSE ARCA;ticker=PXSV;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,NYSE ARCA::QRFT,QRFT,NYSE ARCA,ETF,QRAFT AI-Enhanced U.S. Large Cap ETF,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=NYSE ARCA::QRFT;exchange=NYSE ARCA;ticker=QRFT;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,NYSE ARCA::QULL,QULL,NYSE ARCA,ETF,ETRACS 2x Leveraged MSCI US Quality Factor TR ETN,official_reference_symbol_collision_gap,true,The ticker exists in official evidence for a different exchange or security; do not resolve by symbol alone. Require listing-keyed official evidence or keep the row as a documented collision-hidden gap.,Official exchange directory plus listing-key review for the row's exchange/security.,Do not close the gap from a same-symbol match on another exchange; require exact exchange/symbol/name/identifier evidence.,listing_key=NYSE ARCA::QULL;exchange=NYSE ARCA;ticker=QULL;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_symbol_collision_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_symbol_collision_gap
official_reference_gap,official_reference,NYSE ARCA::QXAS,QXAS,NYSE ARCA,ETF,Quantify 2X Daily Alt Season Crypto ETF,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=NYSE ARCA::QXAS;exchange=NYSE ARCA;ticker=QXAS;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,NYSE ARCA::RAYD,RAYD,NYSE ARCA,ETF,Rayliant Quantitative Developed Market Equity ETF,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=NYSE ARCA::RAYD;exchange=NYSE ARCA;ticker=RAYD;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,NYSE ARCA::RAYE,RAYE,NYSE ARCA,ETF,Rayliant Quantamental Emerging Market Equity ETF,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=NYSE ARCA::RAYE;exchange=NYSE ARCA;ticker=RAYE;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,NYSE ARCA::RAYJ,RAYJ,NYSE ARCA,ETF,Rayliant SMDAM Japan Equity ETF,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=NYSE ARCA::RAYJ;exchange=NYSE ARCA;ticker=RAYJ;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,NYSE ARCA::REKT,REKT,NYSE ARCA,ETF,Direxion Daily Crypto Industry Bear 1X Shares ETF,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=NYSE ARCA::REKT;exchange=NYSE ARCA;ticker=REKT;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,NYSE ARCA::RGI,RGI,NYSE ARCA,ETF,Invesco S&P 500® Equal Weight Industrials ETF,official_reference_symbol_collision_gap,true,The ticker exists in official evidence for a different exchange or security; do not resolve by symbol alone. Require listing-keyed official evidence or keep the row as a documented collision-hidden gap.,Official exchange directory plus listing-key review for the row's exchange/security.,Do not close the gap from a same-symbol match on another exchange; require exact exchange/symbol/name/identifier evidence.,listing_key=NYSE ARCA::RGI;exchange=NYSE ARCA;ticker=RGI;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_symbol_collision_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_symbol_collision_gap
official_reference_gap,official_reference,NYSE ARCA::RHS,RHS,NYSE ARCA,ETF,Invesco S&P 500® Equal Weight Consumer Staples ETF,official_reference_symbol_collision_gap,true,The ticker exists in official evidence for a different exchange or security; do not resolve by symbol alone. Require listing-keyed official evidence or keep the row as a documented collision-hidden gap.,Official exchange directory plus listing-key review for the row's exchange/security.,Do not close the gap from a same-symbol match on another exchange; require exact exchange/symbol/name/identifier evidence.,listing_key=NYSE ARCA::RHS;exchange=NYSE ARCA;ticker=RHS;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_symbol_collision_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_symbol_collision_gap
official_reference_gap,official_reference,NYSE ARCA::RNWZ,RNWZ,NYSE ARCA,ETF,TrueShares Eagle Global Renewable Energy Income ETF,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=NYSE ARCA::RNWZ;exchange=NYSE ARCA;ticker=RNWZ;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,NYSE ARCA::RSHO,RSHO,NYSE ARCA,ETF,Tema U.S. Manufacturing & Reshoring ETF,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=NYSE ARCA::RSHO;exchange=NYSE ARCA;ticker=RSHO;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,NYSE ARCA::RTM,RTM,NYSE ARCA,ETF,Invesco S&P 500® Equal Weight Materials ETF,official_reference_symbol_collision_gap,true,The ticker exists in official evidence for a different exchange or security; do not resolve by symbol alone. Require listing-keyed official evidence or keep the row as a documented collision-hidden gap.,Official exchange directory plus listing-key review for the row's exchange/security.,Do not close the gap from a same-symbol match on another exchange; require exact exchange/symbol/name/identifier evidence.,listing_key=NYSE ARCA::RTM;exchange=NYSE ARCA;ticker=RTM;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_symbol_collision_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_symbol_collision_gap
official_reference_gap,official_reference,NYSE ARCA::RYJ,RYJ,NYSE ARCA,ETF,Invesco Raymond James SB-1 Equity ETF,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=NYSE ARCA::RYJ;exchange=NYSE ARCA;ticker=RYJ;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,NYSE ARCA::SAEF,SAEF,NYSE ARCA,ETF,Schwab Ariel Opportunities ETF,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=NYSE ARCA::SAEF;exchange=NYSE ARCA;ticker=SAEF;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,NYSE ARCA::SCDL,SCDL,NYSE ARCA,ETF,ETRACS 2x Leveraged US Dividend Factor TR ETN,official_reference_symbol_collision_gap,true,The ticker exists in official evidence for a different exchange or security; do not resolve by symbol alone. Require listing-keyed official evidence or keep the row as a documented collision-hidden gap.,Official exchange directory plus listing-key review for the row's exchange/security.,Do not close the gap from a same-symbol match on another exchange; require exact exchange/symbol/name/identifier evidence.,listing_key=NYSE ARCA::SCDL;exchange=NYSE ARCA;ticker=SCDL;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_symbol_collision_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_symbol_collision_gap
official_reference_gap,official_reference,NYSE ARCA::SCRD,SCRD,NYSE ARCA,ETF,Janus Henderson Sustainable Corporate Bond ETF,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=NYSE ARCA::SCRD;exchange=NYSE ARCA;ticker=SCRD;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,NYSE ARCA::SFYX,SFYX,NYSE ARCA,ETF,SoFi Next 500,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=NYSE ARCA::SFYX;exchange=NYSE ARCA;ticker=SFYX;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,NYSE ARCA::SGOV,SGOV,NYSE ARCA,ETF,iShares 0-3 Month Treasury Bond ETF,official_reference_symbol_collision_gap,true,The ticker exists in official evidence for a different exchange or security; do not resolve by symbol alone. Require listing-keyed official evidence or keep the row as a documented collision-hidden gap.,Official exchange directory plus listing-key review for the row's exchange/security.,Do not close the gap from a same-symbol match on another exchange; require exact exchange/symbol/name/identifier evidence.,listing_key=NYSE ARCA::SGOV;exchange=NYSE ARCA;ticker=SGOV;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_symbol_collision_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_symbol_collision_gap
official_reference_gap,official_reference,NYSE ARCA::SMAP,SMAP,NYSE ARCA,ETF,Amplify Small-Mid Cap Equity ETF,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=NYSE ARCA::SMAP;exchange=NYSE ARCA;ticker=SMAP;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,NYSE ARCA::SMHB,SMHB,NYSE ARCA,ETF,ETRACS 2xMonthly Pay Leveraged US Small Cap High Dividend ETN,official_reference_symbol_collision_gap,true,The ticker exists in official evidence for a different exchange or security; do not resolve by symbol alone. Require listing-keyed official evidence or keep the row as a documented collision-hidden gap.,Official exchange directory plus listing-key review for the row's exchange/security.,Do not close the gap from a same-symbol match on another exchange; require exact exchange/symbol/name/identifier evidence.,listing_key=NYSE ARCA::SMHB;exchange=NYSE ARCA;ticker=SMHB;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_symbol_collision_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_symbol_collision_gap
official_reference_gap,official_reference,NYSE ARCA::SOLR,SOLR,NYSE ARCA,ETF,Guinness Atkinson Funds,official_reference_symbol_collision_gap,true,The ticker exists in official evidence for a different exchange or security; do not resolve by symbol alone. Require listing-keyed official evidence or keep the row as a documented collision-hidden gap.,Official exchange directory plus listing-key review for the row's exchange/security.,Do not close the gap from a same-symbol match on another exchange; require exact exchange/symbol/name/identifier evidence.,listing_key=NYSE ARCA::SOLR;exchange=NYSE ARCA;ticker=SOLR;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_symbol_collision_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_symbol_collision_gap
official_reference_gap,official_reference,NYSE ARCA::SPVU,SPVU,NYSE ARCA,ETF,Invesco S&P 500® Enhanced Value ETF,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=NYSE ARCA::SPVU;exchange=NYSE ARCA;ticker=SPVU;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,NYSE ARCA::SSPX,SSPX,NYSE ARCA,ETF,Janus Henderson U.S. Sustainable Equity ETF,official_reference_symbol_collision_gap,true,The ticker exists in official evidence for a different exchange or security; do not resolve by symbol alone. Require listing-keyed official evidence or keep the row as a documented collision-hidden gap.,Official exchange directory plus listing-key review for the row's exchange/security.,Do not close the gap from a same-symbol match on another exchange; require exact exchange/symbol/name/identifier evidence.,listing_key=NYSE ARCA::SSPX;exchange=NYSE ARCA;ticker=SSPX;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_symbol_collision_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_symbol_collision_gap
official_reference_gap,official_reference,NYSE ARCA::SULR,SULR,NYSE ARCA,ETF,Guinness Atkinson Funds - SmartETFs Sustainable Energy II ETF,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=NYSE ARCA::SULR;exchange=NYSE ARCA;ticker=SULR;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,NYSE ARCA::SZNE,SZNE,NYSE ARCA,ETF,Pacer CFRA-Stovall Equal Weight Seasonal Rotation,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=NYSE ARCA::SZNE;exchange=NYSE ARCA;ticker=SZNE;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,NYSE ARCA::UCIB,UCIB,NYSE ARCA,ETF,UBS AG London Branch ELKS 1,official_reference_symbol_collision_gap,true,The ticker exists in official evidence for a different exchange or security; do not resolve by symbol alone. Require listing-keyed official evidence or keep the row as a documented collision-hidden gap.,Official exchange directory plus listing-key review for the row's exchange/security.,Do not close the gap from a same-symbol match on another exchange; require exact exchange/symbol/name/identifier evidence.,listing_key=NYSE ARCA::UCIB;exchange=NYSE ARCA;ticker=UCIB;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_symbol_collision_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_symbol_collision_gap
official_reference_gap,official_reference,NYSE ARCA::USML,USML,NYSE ARCA,ETF,ETRACS 2x Leveraged MSCI US Minimum Volatility Factor TR ETN,official_reference_symbol_collision_gap,true,The ticker exists in official evidence for a different exchange or security; do not resolve by symbol alone. Require listing-keyed official evidence or keep the row as a documented collision-hidden gap.,Official exchange directory plus listing-key review for the row's exchange/security.,Do not close the gap from a same-symbol match on another exchange; require exact exchange/symbol/name/identifier evidence.,listing_key=NYSE ARCA::USML;exchange=NYSE ARCA;ticker=USML;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_symbol_collision_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_symbol_collision_gap
official_reference_gap,official_reference,NYSE ARCA::VCAR,VCAR,NYSE ARCA,ETF,Simplify Volt RoboCar Disruption and Tech ETF,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=NYSE ARCA::VCAR;exchange=NYSE ARCA;ticker=VCAR;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,NYSE ARCA::WISD,WISD,NYSE ARCA,ETF,Wisdom Short Duration Income ETF,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=NYSE ARCA::WISD;exchange=NYSE ARCA;ticker=WISD;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,NYSE ARCA::XHYC,XHYC,NYSE ARCA,ETF,BondBloxx US High Yield Consumer Cyclicals Sector ETF,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=NYSE ARCA::XHYC;exchange=NYSE ARCA;ticker=XHYC;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,NYSE ARCA::XHYD,XHYD,NYSE ARCA,ETF,BondBloxx US High Yield Consumer Non-Cyclicals Sector ETF,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=NYSE ARCA::XHYD;exchange=NYSE ARCA;ticker=XHYD;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,NYSE ARCA::XHYE,XHYE,NYSE ARCA,ETF,BondBloxx US High Yield Energy Sector ETF,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=NYSE ARCA::XHYE;exchange=NYSE ARCA;ticker=XHYE;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,NYSE ARCA::XHYF,XHYF,NYSE ARCA,ETF,BondBloxx US High Yield Financial & REIT Sector ETF,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=NYSE ARCA::XHYF;exchange=NYSE ARCA;ticker=XHYF;asset_type=ETF;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
